cueX,cueZ,aimDz,speed,a,b,trials,legal,gold
0.15000,0.70000,0.01715,8.000,0.00000,-0.00857,50,40,0
0.15000,0.70000,0.01715,8.000,0.00000,0.00000,50,48,0
0.15000,0.70000,0.01715,8.000,0.00000,0.00857,50,44,0
0.15000,0.70000,0.01715,8.000,0.00857,-0.00857,50,44,0
0.15000,0.70000,0.01715,8.000,0.00857,0.00000,50,43,1
0.15000,0.70000,0.01715,8.000,0.00857,0.00857,50,43,0
0.15000,0.70000,0.01715,11.000,-0.00857,-0.00857,50,28,0
0.15000,0.70000,0.01715,11.000,-0.00857,0.00000,50,21,0
0.15000,0.70000,0.01715,11.000,-0.00857,0.00857,50,26,0
0.15000,0.70000,0.01715,11.000,0.00000,-0.00857,50,39,1
0.15000,0.70000,0.01715,11.000,0.00000,0.00000,50,36,0
0.15000,0.70000,0.01715,11.000,0.00000,0.00857,50,38,0
0.15000,0.70000,0.01715,11.000,0.00857,-0.00857,50,42,1
0.15000,0.70000,0.01715,11.000,0.00857,0.00000,50,44,0
0.15000,0.70000,0.01715,11.000,0.00857,0.00857,50,47,0
0.15000,0.70000,0.01715,14.000,-0.00857,-0.00857,50,22,0
0.15000,0.70000,0.01715,14.000,-0.00857,0.00000,50,20,3
0.15000,0.70000,0.01715,14.000,-0.00857,0.00857,50,26,0
0.15000,0.70000,0.01715,14.000,0.00000,-0.00857,50,32,4
0.15000,0.70000,0.01715,14.000,0.00000,0.00000,50,23,0
0.15000,0.70000,0.01715,14.000,0.00000,0.00857,50,35,2
0.15000,0.70000,0.01715,14.000,0.00857,-0.00857,50,40,0
0.15000,0.70000,0.01715,14.000,0.00857,0.00000,50,22,1
0.15000,0.70000,0.01715,14.000,0.00857,0.00857,50,41,3
0.15000,0.90000,-0.01715,8.000,-0.00857,-0.00857,50,41,0
0.15000,0.90000,-0.01715,8.000,-0.00857,0.00000,50,42,0
0.15000,0.90000,-0.01715,8.000,-0.00857,0.00857,50,44,1
0.15000,0.90000,-0.01715,8.000,0.00000,-0.00857,50,48,0
0.15000,0.90000,-0.01715,8.000,0.00000,0.00000,50,48,2
0.15000,0.90000,-0.01715,8.000,0.00000,0.00857,50,44,0
0.15000,0.90000,-0.01715,8.000,0.00857,-0.00857,50,28,0
0.15000,0.90000,-0.01715,8.000,0.00857,0.00000,50,30,0
0.15000,0.90000,-0.01715,8.000,0.00857,0.00857,50,29,0
0.15000,0.90000,-0.01715,11.000,-0.00857,-0.00857,50,40,1
0.15000,0.90000,-0.01715,11.000,-0.00857,0.00000,50,39,0
0.15000,0.90000,-0.01715,11.000,-0.00857,0.00857,50,44,1
0.15000,0.90000,-0.01715,11.000,0.00000,-0.00857,50,37,0
0.15000,0.90000,-0.01715,11.000,0.00000,0.00000,50,40,0
0.15000,0.90000,-0.01715,11.000,0.00000,0.00857,50,39,1
0.15000,0.90000,-0.01715,11.000,0.00857,-0.00857,50,27,2
0.15000,0.90000,-0.01715,11.000,0.00857,0.00000,50,20,2
0.15000,0.90000,-0.01715,11.000,0.00857,0.00857,50,24,1
0.15000,0.90000,-0.01715,14.000,-0.00857,-0.00857,50,37,1
0.15000,0.90000,-0.01715,14.000,-0.00857,0.00000,50,24,0
0.15000,0.90000,-0.01715,14.000,-0.00857,0.00857,50,38,2
0.15000,0.90000,-0.01715,14.000,0.00000,-0.00857,50,41,1
0.15000,0.90000,-0.01715,14.000,0.00000,0.00000,50,20,0
0.15000,0.90000,-0.01715,14.000,0.00000,0.00857,50,27,1
0.15000,0.90000,-0.01715,14.000,0.00857,-0.00857,50,27,2
0.15000,0.90000,-0.01715,14.000,0.00857,0.00000,50,20,0
0.15000,0.90000,-0.01715,14.000,0.00857,0.00857,50,23,1
0.15000,0.90000,-0.00857,8.000,-0.00857,-0.00857,50,42,0
0.15000,0.90000,-0.00857,8.000,-0.00857,0.00000,50,34,0
0.15000,0.90000,-0.00857,8.000,-0.00857,0.00857,50,42,2
0.15000,0.90000,-0.00857,8.000,0.00000,-0.00857,50,43,1
0.15000,0.90000,-0.00857,8.000,0.00000,0.00000,50,45,0
0.15000,0.90000,-0.00857,8.000,0.00000,0.00857,50,46,0
0.15000,0.90000,-0.00857,8.000,0.00857,-0.00857,50,36,0
0.15000,0.90000,-0.00857,8.000,0.00857,0.00000,50,36,0
0.15000,0.90000,-0.00857,8.000,0.00857,0.00857,50,40,0
0.15000,0.90000,-0.00857,11.000,-0.00857,-0.00857,50,41,0
0.15000,0.90000,-0.00857,11.000,-0.00857,0.00000,50,34,1
0.15000,0.90000,-0.00857,11.000,-0.00857,0.00857,50,43,0
0.15000,0.90000,-0.00857,11.000,0.00000,-0.00857,50,43,4
0.15000,0.90000,-0.00857,11.000,0.00000,0.00000,50,38,2
0.15000,0.90000,-0.00857,11.000,0.00000,0.00857,50,42,0
0.15000,0.90000,-0.00857,11.000,0.00857,-0.00857,50,32,1
0.15000,0.90000,-0.00857,11.000,0.00857,0.00000,50,33,1
0.15000,0.90000,-0.00857,11.000,0.00857,0.00857,50,36,0
0.15000,0.90000,-0.00857,14.000,-0.00857,-0.00857,50,43,1
0.15000,0.90000,-0.00857,14.000,-0.00857,0.00000,50,30,0
0.15000,0.90000,-0.00857,14.000,-0.00857,0.00857,50,36,0
0.15000,0.90000,-0.00857,14.000,0.00000,-0.00857,50,36,1
0.15000,0.90000,-0.00857,14.000,0.00000,0.00000,50,23,2
0.15000,0.90000,-0.00857,14.000,0.00000,0.00857,50,36,2
0.15000,0.90000,-0.00857,14.000,0.00857,-0.00857,50,43,1
0.15000,0.90000,-0.00857,14.000,0.00857,0.00000,50,25,1
0.15000,0.90000,-0.00857,14.000,0.00857,0.00857,50,29,1
0.15000,0.90000,0.00000,8.000,-0.00857,-0.00857,50,34,0
0.15000,0.90000,0.00000,8.000,-0.00857,0.00000,50,37,0
0.15000,0.90000,0.00000,8.000,-0.00857,0.00857,50,40,0
0.15000,0.90000,0.00000,8.000,0.00000,-0.00857,50,45,1
0.15000,0.90000,0.00000,8.000,0.00000,0.00000,50,48,0
0.15000,0.90000,0.00000,8.000,0.00000,0.00857,50,48,0
0.15000,0.90000,0.00000,8.000,0.00857,-0.00857,50,44,1
0.15000,0.90000,0.00000,8.000,0.00857,0.00000,50,38,1
0.15000,0.90000,0.00000,8.000,0.00857,0.00857,50,41,0
0.15000,0.90000,0.00000,11.000,-0.00857,-0.00857,50,38,1
0.15000,0.90000,0.00000,11.000,-0.00857,0.00000,50,37,1
0.15000,0.90000,0.00000,11.000,-0.00857,0.00857,50,32,0
0.15000,0.90000,0.00000,11.000,0.00000,-0.00857,50,42,0
0.15000,0.90000,0.00000,11.000,0.00000,0.00000,50,46,1
0.15000,0.90000,0.00000,11.000,0.00000,0.00857,50,44,1
0.15000,0.90000,0.00000,11.000,0.00857,-0.00857,50,35,1
0.15000,0.90000,0.00000,11.000,0.00857,0.00000,50,37,2
0.15000,0.90000,0.00000,11.000,0.00857,0.00857,50,35,1
0.15000,0.90000,0.00000,14.000,-0.00857,-0.00857,50,35,0
0.15000,0.90000,0.00000,14.000,-0.00857,0.00000,50,27,0
0.15000,0.90000,0.00000,14.000,-0.00857,0.00857,50,30,0
0.15000,0.90000,0.00000,14.000,0.00000,-0.00857,50,37,0
0.15000,0.90000,0.00000,14.000,0.00000,0.00000,50,26,1
0.15000,0.90000,0.00000,14.000,0.00000,0.00857,50,39,0
0.15000,0.90000,0.00000,14.000,0.00857,-0.00857,50,35,1
0.15000,0.90000,0.00000,14.000,0.00857,0.00000,50,32,2
0.15000,0.90000,0.00000,14.000,0.00857,0.00857,50,25,0
0.15000,0.90000,0.00857,8.000,-0.00857,-0.00857,50,27,0
0.15000,0.90000,0.00857,8.000,-0.00857,0.00000,50,34,0
0.15000,0.90000,0.00857,8.000,-0.00857,0.00857,50,37,0
0.15000,0.90000,0.00857,8.000,0.00000,-0.00857,50,46,0
0.15000,0.90000,0.00857,8.000,0.00000,0.00000,50,46,0
0.15000,0.90000,0.00857,8.000,0.00000,0.00857,50,46,0
0.15000,0.90000,0.00857,8.000,0.00857,-0.00857,50,43,0
0.15000,0.90000,0.00857,8.000,0.00857,0.00000,50,39,0
0.15000,0.90000,0.00857,8.000,0.00857,0.00857,50,43,0
0.15000,0.90000,0.00857,11.000,-0.00857,-0.00857,50,33,1
0.15000,0.90000,0.00857,11.000,-0.00857,0.00000,50,32,0
0.15000,0.90000,0.00857,11.000,-0.00857,0.00857,50,32,1
0.15000,0.90000,0.00857,11.000,0.00000,-0.00857,50,41,1
0.15000,0.90000,0.00857,11.000,0.00000,0.00000,50,42,1
0.15000,0.90000,0.00857,11.000,0.00000,0.00857,50,43,1
0.15000,0.90000,0.00857,11.000,0.00857,-0.00857,50,39,2
0.15000,0.90000,0.00857,11.000,0.00857,0.00000,50,38,0
0.15000,0.90000,0.00857,11.000,0.00857,0.00857,50,41,0
0.15000,0.90000,0.00857,14.000,-0.00857,-0.00857,50,36,0
0.15000,0.90000,0.00857,14.000,-0.00857,0.00000,50,27,0
0.15000,0.90000,0.00857,14.000,-0.00857,0.00857,50,30,0
0.15000,0.90000,0.00857,14.000,0.00000,-0.00857,50,36,0
0.15000,0.90000,0.00857,14.000,0.00000,0.00000,50,28,1
0.15000,0.90000,0.00857,14.000,0.00000,0.00857,50,34,1
0.15000,0.90000,0.00857,14.000,0.00857,-0.00857,50,30,2
0.15000,0.90000,0.00857,14.000,0.00857,0.00000,50,36,0
0.15000,0.90000,0.00857,14.000,0.00857,0.00857,50,29,1
0.15000,0.90000,0.01715,8.000,-0.00857,-0.00857,50,25,0
0.15000,0.90000,0.01715,8.000,-0.00857,0.00000,50,31,1
0.15000,0.90000,0.01715,8.000,-0.00857,0.00857,50,27,1
0.15000,0.90000,0.01715,8.000,0.00000,-0.00857,50,41,0
0.15000,0.90000,0.01715,8.000,0.00000,0.00000,50,43,0
0.15000,0.90000,0.01715,8.000,0.00000,0.00857,50,47,0
0.15000,0.90000,0.01715,8.000,0.00857,-0.00857,50,45,1
0.15000,0.90000,0.01715,8.000,0.00857,0.00000,50,43,0
0.15000,0.90000,0.01715,8.000,0.00857,0.00857,50,45,0
0.15000,0.90000,0.01715,11.000,-0.00857,-0.00857,50,24,0
0.15000,0.90000,0.01715,11.000,-0.00857,0.00000,50,18,0
0.15000,0.90000,0.01715,11.000,-0.00857,0.00857,50,21,0
0.15000,0.90000,0.01715,11.000,0.00000,-0.00857,50,40,3
0.15000,0.90000,0.01715,11.000,0.00000,0.00000,50,38,1
0.15000,0.90000,0.01715,11.000,0.00000,0.00857,50,40,0
0.15000,0.90000,0.01715,11.000,0.00857,-0.00857,50,38,0
0.15000,0.90000,0.01715,11.000,0.00857,0.00000,50,42,0
0.15000,0.90000,0.01715,11.000,0.00857,0.00857,50,40,2
0.15000,0.90000,0.01715,14.000,-0.00857,-0.00857,50,21,3
0.15000,0.90000,0.01715,14.000,-0.00857,0.00000,50,20,0
0.15000,0.90000,0.01715,14.000,-0.00857,0.00857,50,23,0
0.15000,0.90000,0.01715,14.000,0.00000,-0.00857,50,35,0
0.15000,0.90000,0.01715,14.000,0.00000,0.00000,50,25,0
0.15000,0.90000,0.01715,14.000,0.00000,0.00857,50,34,1
0.15000,0.90000,0.01715,14.000,0.00857,-0.00857,50,39,0
0.15000,0.90000,0.01715,14.000,0.00857,0.00000,50,33,2
0.15000,0.90000,0.01715,14.000,0.00857,0.00857,50,43,2
0.15000,1.10000,-0.01715,8.000,-0.00857,-0.00857,50,42,0
0.15000,1.10000,-0.01715,8.000,-0.00857,0.00000,50,44,0
0.15000,1.10000,-0.01715,8.000,-0.00857,0.00857,50,41,1
0.15000,1.10000,-0.01715,8.000,0.00000,-0.00857,50,44,0
0.15000,1.10000,-0.01715,8.000,0.00000,0.00000,50,43,0
0.15000,1.10000,-0.01715,8.000,0.00000,0.00857,50,48,1
0.15000,1.10000,-0.01715,8.000,0.00857,-0.00857,50,25,0
0.15000,1.10000,-0.01715,8.000,0.00857,0.00000,50,24,0
0.15000,1.10000,-0.01715,8.000,0.00857,0.00857,50,28,0
0.15000,1.10000,-0.01715,11.000,-0.00857,-0.00857,50,37,0
0.15000,1.10000,-0.01715,11.000,-0.00857,0.00000,50,37,2
0.15000,1.10000,-0.01715,11.000,-0.00857,0.00857,50,40,0
0.15000,1.10000,-0.01715,11.000,0.00000,-0.00857,50,37,0
0.15000,1.10000,-0.01715,11.000,0.00000,0.00000,50,36,2
0.15000,1.10000,-0.01715,11.000,0.00000,0.00857,50,44,0
0.15000,1.10000,-0.01715,11.000,0.00857,-0.00857,50,22,1
0.15000,1.10000,-0.01715,11.000,0.00857,0.00000,50,21,0
0.15000,1.10000,-0.01715,11.000,0.00857,0.00857,50,19,0
0.15000,1.10000,-0.01715,14.000,-0.00857,-0.00857,50,39,0
0.15000,1.10000,-0.01715,14.000,-0.00857,0.00000,50,30,1
0.15000,1.10000,-0.01715,14.000,-0.00857,0.00857,50,34,0
0.15000,1.10000,-0.01715,14.000,0.00000,-0.00857,50,31,2
0.15000,1.10000,-0.01715,14.000,0.00000,0.00000,50,26,0
0.15000,1.10000,-0.01715,14.000,0.00000,0.00857,50,36,1
0.15000,1.10000,-0.01715,14.000,0.00857,-0.00857,50,20,1
0.15000,1.10000,-0.01715,14.000,0.00857,0.00000,50,22,1
0.15000,1.10000,-0.01715,14.000,0.00857,0.00857,50,28,2
0.15000,1.10000,-0.00857,8.000,-0.00857,-0.00857,50,35,0
0.15000,1.10000,-0.00857,8.000,-0.00857,0.00000,50,42,1
0.15000,1.10000,-0.00857,8.000,-0.00857,0.00857,50,35,1
0.15000,1.10000,-0.00857,8.000,0.00000,-0.00857,50,45,0
0.15000,1.10000,-0.00857,8.000,0.00000,0.00000,50,45,0
0.15000,1.10000,-0.00857,8.000,0.00000,0.00857,50,45,1
0.15000,1.10000,-0.00857,8.000,0.00857,-0.00857,50,34,1
0.15000,1.10000,-0.00857,8.000,0.00857,0.00000,50,31,0
0.15000,1.10000,-0.00857,8.000,0.00857,0.00857,50,36,0
0.15000,1.10000,-0.00857,11.000,-0.00857,-0.00857,50,29,1
0.15000,1.10000,-0.00857,11.000,-0.00857,0.00000,50,34,0
0.15000,1.10000,-0.00857,11.000,-0.00857,0.00857,50,36,0
0.15000,1.10000,-0.00857,11.000,0.00000,-0.00857,50,41,0
0.15000,1.10000,-0.00857,11.000,0.00000,0.00000,50,37,0
0.15000,1.10000,-0.00857,11.000,0.00000,0.00857,50,42,2
0.15000,1.10000,-0.00857,11.000,0.00857,-0.00857,50,34,1
0.15000,1.10000,-0.00857,11.000,0.00857,0.00000,50,24,0
0.15000,1.10000,-0.00857,11.000,0.00857,0.00857,50,31,0
0.15000,1.10000,-0.00857,14.000,-0.00857,-0.00857,50,40,0
0.15000,1.10000,-0.00857,14.000,-0.00857,0.00000,50,30,0
0.15000,1.10000,-0.00857,14.000,-0.00857,0.00857,50,36,0
0.15000,1.10000,-0.00857,14.000,0.00000,-0.00857,50,26,1
0.15000,1.10000,-0.00857,14.000,0.00000,0.00000,50,25,1
0.15000,1.10000,-0.00857,14.000,0.00000,0.00857,50,34,0
0.15000,1.10000,-0.00857,14.000,0.00857,-0.00857,50,36,1
0.15000,1.10000,-0.00857,14.000,0.00857,0.00000,50,25,1
0.15000,1.10000,-0.00857,14.000,0.00857,0.00857,50,29,0
0.15000,1.10000,0.00000,8.000,-0.00857,-0.00857,50,23,0
0.15000,1.10000,0.00000,8.000,-0.00857,0.00000,50,34,0
0.15000,1.10000,0.00000,8.000,-0.00857,0.00857,50,34,1
0.15000,1.10000,0.00000,8.000,0.00000,-0.00857,50,46,0
0.15000,1.10000,0.00000,8.000,0.00000,0.00000,50,48,0
0.15000,1.10000,0.00000,8.000,0.00000,0.00857,50,46,0
0.15000,1.10000,0.00000,8.000,0.00857,-0.00857,50,42,0
0.15000,1.10000,0.00000,8.000,0.00857,0.00000,50,37,0
0.15000,1.10000,0.00000,8.000,0.00857,0.00857,50,39,0
0.15000,1.10000,0.00000,11.000,-0.00857,-0.00857,50,36,1
0.15000,1.10000,0.00000,11.000,-0.00857,0.00000,50,35,1
0.15000,1.10000,0.00000,11.000,-0.00857,0.00857,50,30,0
0.15000,1.10000,0.00000,11.000,0.00000,-0.00857,50,36,0
0.15000,1.10000,0.00000,11.000,0.00000,0.00000,50,43,1
0.15000,1.10000,0.00000,11.000,0.00000,0.00857,50,41,0
0.15000,1.10000,0.00000,11.000,0.00857,-0.00857,50,35,0
0.15000,1.10000,0.00000,11.000,0.00857,0.00000,50,40,0
0.15000,1.10000,0.00000,11.000,0.00857,0.00857,50,41,0
0.15000,1.10000,0.00000,14.000,-0.00857,-0.00857,50,30,0
0.15000,1.10000,0.00000,14.000,-0.00857,0.00000,50,26,1
0.15000,1.10000,0.00000,14.000,-0.00857,0.00857,50,35,2
0.15000,1.10000,0.00000,14.000,0.00000,-0.00857,50,35,1
0.15000,1.10000,0.00000,14.000,0.00000,0.00000,50,28,1
0.15000,1.10000,0.00000,14.000,0.00000,0.00857,50,28,0
0.15000,1.10000,0.00000,14.000,0.00857,-0.00857,50,31,1
0.15000,1.10000,0.00000,14.000,0.00857,0.00000,50,25,0
0.15000,1.10000,0.00000,14.000,0.00857,0.00857,50,34,1
0.15000,1.10000,0.00857,8.000,-0.00857,-0.00857,50,28,0
0.15000,1.10000,0.00857,8.000,-0.00857,0.00000,50,36,0
0.15000,1.10000,0.00857,8.000,-0.00857,0.00857,50,33,1
0.15000,1.10000,0.00857,8.000,0.00000,-0.00857,50,46,0
0.15000,1.10000,0.00857,8.000,0.00000,0.00000,50,42,0
0.15000,1.10000,0.00857,8.000,0.00000,0.00857,50,45,1
0.15000,1.10000,0.00857,8.000,0.00857,-0.00857,50,43,0
0.15000,1.10000,0.00857,8.000,0.00857,0.00000,50,43,0
0.15000,1.10000,0.00857,8.000,0.00857,0.00857,50,44,1
0.15000,1.10000,0.00857,11.000,-0.00857,-0.00857,50,28,0
0.15000,1.10000,0.00857,11.000,-0.00857,0.00000,50,35,0
0.15000,1.10000,0.00857,11.000,-0.00857,0.00857,50,25,1
0.15000,1.10000,0.00857,11.000,0.00000,-0.00857,50,41,0
0.15000,1.10000,0.00857,11.000,0.00000,0.00000,50,43,0
0.15000,1.10000,0.00857,11.000,0.00000,0.00857,50,35,1
0.15000,1.10000,0.00857,11.000,0.00857,-0.00857,50,44,2
0.15000,1.10000,0.00857,11.000,0.00857,0.00000,50,38,3
0.15000,1.10000,0.00857,11.000,0.00857,0.00857,50,39,2
0.15000,1.10000,0.00857,14.000,-0.00857,-0.00857,50,30,0
0.15000,1.10000,0.00857,14.000,-0.00857,0.00000,50,31,0
0.15000,1.10000,0.00857,14.000,-0.00857,0.00857,50,23,0
0.15000,1.10000,0.00857,14.000,0.00000,-0.00857,50,37,0
0.15000,1.10000,0.00857,14.000,0.00000,0.00000,50,21,0
0.15000,1.10000,0.00857,14.000,0.00000,0.00857,50,40,1
0.15000,1.10000,0.00857,14.000,0.00857,-0.00857,50,42,0
0.15000,1.10000,0.00857,14.000,0.00857,0.00000,50,34,0
0.15000,1.10000,0.00857,14.000,0.00857,0.00857,50,40,1
0.15000,1.10000,0.01715,8.000,-0.00857,-0.00857,50,29,0
0.15000,1.10000,0.01715,8.000,-0.00857,0.00000,50,24,0
0.15000,1.10000,0.01715,8.000,-0.00857,0.00857,50,25,0
0.15000,1.10000,0.01715,8.000,0.00000,-0.00857,50,46,0
0.15000,1.10000,0.01715,8.000,0.00000,0.00000,50,41,0
0.15000,1.10000,0.01715,8.000,0.00000,0.00857,50,37,0
0.15000,1.10000,0.01715,8.000,0.00857,-0.00857,50,42,0
0.15000,1.10000,0.01715,8.000,0.00857,0.00000,50,45,1
0.15000,1.10000,0.01715,8.000,0.00857,0.00857,50,45,0
0.15000,1.10000,0.01715,11.000,-0.00857,-0.00857,50,26,0
0.15000,1.10000,0.01715,11.000,-0.00857,0.00000,50,16,0
0.15000,1.10000,0.01715,11.000,-0.00857,0.00857,50,25,1
0.15000,1.10000,0.01715,11.000,0.00000,-0.00857,50,39,0
0.15000,1.10000,0.01715,11.000,0.00000,0.00000,50,35,1
0.15000,1.10000,0.01715,11.000,0.00000,0.00857,50,45,1
0.15000,1.10000,0.01715,11.000,0.00857,-0.00857,50,39,1
0.15000,1.10000,0.01715,11.000,0.00857,0.00000,50,40,1
0.15000,1.10000,0.01715,11.000,0.00857,0.00857,50,43,0
0.15000,1.10000,0.01715,14.000,-0.00857,-0.00857,50,26,2
0.15000,1.10000,0.01715,14.000,-0.00857,0.00000,50,22,1
0.15000,1.10000,0.01715,14.000,-0.00857,0.00857,50,23,0
0.15000,1.10000,0.01715,14.000,0.00000,-0.00857,50,28,0
0.15000,1.10000,0.01715,14.000,0.00000,0.00000,50,17,0
0.15000,1.10000,0.01715,14.000,0.00000,0.00857,50,33,0
0.15000,1.10000,0.01715,14.000,0.00857,-0.00857,50,42,1
0.15000,1.10000,0.01715,14.000,0.00857,0.00000,50,31,2
0.15000,1.10000,0.01715,14.000,0.00857,0.00857,50,40,3
0.30000,0.30000,-0.01715,8.000,-0.00857,-0.00857,50,45,0
0.30000,0.30000,-0.01715,8.000,-0.00857,0.00000,50,45,1
0.30000,0.30000,-0.01715,8.000,-0.00857,0.00857,50,45,0
0.30000,0.30000,-0.01715,8.000,0.00000,-0.00857,50,45,0
0.30000,0.30000,-0.01715,8.000,0.00000,0.00000,50,43,1
0.30000,0.30000,-0.01715,8.000,0.00000,0.00857,50,44,0
0.30000,0.30000,-0.01715,8.000,0.00857,-0.00857,50,27,0
0.30000,0.30000,-0.01715,8.000,0.00857,0.00000,50,29,1
0.30000,0.30000,-0.01715,8.000,0.00857,0.00857,50,28,0
0.30000,0.30000,-0.01715,11.000,-0.00857,-0.00857,50,45,1
0.30000,0.30000,-0.01715,11.000,-0.00857,0.00000,50,45,0
0.30000,0.30000,-0.01715,11.000,-0.00857,0.00857,50,45,0
0.30000,0.30000,-0.01715,11.000,0.00000,-0.00857,50,38,1
0.30000,0.30000,-0.01715,11.000,0.00000,0.00000,50,37,0
0.30000,0.30000,-0.01715,11.000,0.00000,0.00857,50,42,0
0.30000,0.30000,-0.01715,11.000,0.00857,-0.00857,50,21,1
0.30000,0.30000,-0.01715,11.000,0.00857,0.00000,50,30,0
0.30000,0.30000,-0.01715,11.000,0.00857,0.00857,50,29,0
0.30000,0.30000,-0.01715,14.000,-0.00857,-0.00857,50,42,1
0.30000,0.30000,-0.01715,14.000,-0.00857,0.00000,50,33,0
0.30000,0.30000,-0.01715,14.000,-0.00857,0.00857,50,43,0
0.30000,0.30000,-0.01715,14.000,0.00000,-0.00857,50,28,0
0.30000,0.30000,-0.01715,14.000,0.00000,0.00000,50,29,0
0.30000,0.30000,-0.01715,14.000,0.00000,0.00857,50,42,0
0.30000,0.30000,-0.01715,14.000,0.00857,-0.00857,50,34,0
0.30000,0.30000,-0.01715,14.000,0.00857,0.00000,50,21,2
0.30000,0.30000,-0.01715,14.000,0.00857,0.00857,50,19,0
0.30000,0.30000,-0.00857,8.000,-0.00857,-0.00857,50,41,0
0.30000,0.30000,-0.00857,8.000,-0.00857,0.00000,50,42,1
0.30000,0.30000,-0.00857,8.000,-0.00857,0.00857,50,47,1
0.30000,0.30000,-0.00857,8.000,0.00000,-0.00857,50,48,0
0.30000,0.30000,-0.00857,8.000,0.00000,0.00000,50,47,1
0.30000,0.30000,-0.00857,8.000,0.00000,0.00857,50,37,0
0.30000,0.30000,-0.00857,8.000,0.00857,-0.00857,50,30,0
0.30000,0.30000,-0.00857,8.000,0.00857,0.00000,50,38,0
0.30000,0.30000,-0.00857,8.000,0.00857,0.00857,50,33,1
0.30000,0.30000,-0.00857,11.000,-0.00857,-0.00857,50,38,1
0.30000,0.30000,-0.00857,11.000,-0.00857,0.00000,50,37,2
0.30000,0.30000,-0.00857,11.000,-0.00857,0.00857,50,37,2
0.30000,0.30000,-0.00857,11.000,0.00000,-0.00857,50,37,1
0.30000,0.30000,-0.00857,11.000,0.00000,0.00000,50,41,1
0.30000,0.30000,-0.00857,11.000,0.00000,0.00857,50,44,0
0.30000,0.30000,-0.00857,11.000,0.00857,-0.00857,50,31,1
0.30000,0.30000,-0.00857,11.000,0.00857,0.00000,50,29,0
0.30000,0.30000,-0.00857,11.000,0.00857,0.00857,50,35,1
0.30000,0.30000,-0.00857,14.000,-0.00857,-0.00857,50,40,0
0.30000,0.30000,-0.00857,14.000,-0.00857,0.00000,50,38,2
0.30000,0.30000,-0.00857,14.000,-0.00857,0.00857,50,36,0
0.30000,0.30000,-0.00857,14.000,0.00000,-0.00857,50,36,1
0.30000,0.30000,-0.00857,14.000,0.00000,0.00000,50,26,1
0.30000,0.30000,-0.00857,14.000,0.00000,0.00857,50,40,1
0.30000,0.30000,-0.00857,14.000,0.00857,-0.00857,50,31,0
0.30000,0.30000,-0.00857,14.000,0.00857,0.00000,50,27,0
0.30000,0.30000,-0.00857,14.000,0.00857,0.00857,50,31,1
0.30000,0.30000,0.00000,8.000,-0.00857,-0.00857,50,41,0
0.30000,0.30000,0.00000,8.000,-0.00857,0.00000,50,41,0
0.30000,0.30000,0.00000,8.000,-0.00857,0.00857,50,43,1
0.30000,0.30000,0.00000,8.000,0.00000,-0.00857,50,47,1
0.30000,0.30000,0.00000,8.000,0.00000,0.00000,50,48,1
0.30000,0.30000,0.00000,8.000,0.00000,0.00857,50,45,0
0.30000,0.30000,0.00000,8.000,0.00857,-0.00857,50,35,0
0.30000,0.30000,0.00000,8.000,0.00857,0.00000,50,41,0
0.30000,0.30000,0.00000,8.000,0.00857,0.00857,50,46,0
0.30000,0.30000,0.00000,11.000,-0.00857,-0.00857,50,39,1
0.30000,0.30000,0.00000,11.000,-0.00857,0.00000,50,30,1
0.30000,0.30000,0.00000,11.000,-0.00857,0.00857,50,34,1
0.30000,0.30000,0.00000,11.000,0.00000,-0.00857,50,39,0
0.30000,0.30000,0.00000,11.000,0.00000,0.00000,50,41,1
0.30000,0.30000,0.00000,11.000,0.00000,0.00857,50,44,1
0.30000,0.30000,0.00000,11.000,0.00857,-0.00857,50,35,0
0.30000,0.30000,0.00000,11.000,0.00857,0.00000,50,34,1
0.30000,0.30000,0.00000,11.000,0.00857,0.00857,50,40,1
0.30000,0.30000,0.00000,14.000,-0.00857,-0.00857,50,41,0
0.30000,0.30000,0.00000,14.000,-0.00857,0.00000,50,32,2
0.30000,0.30000,0.00000,14.000,-0.00857,0.00857,50,39,0
0.30000,0.30000,0.00000,14.000,0.00000,-0.00857,50,37,0
0.30000,0.30000,0.00000,14.000,0.00000,0.00000,50,23,0
0.30000,0.30000,0.00000,14.000,0.00000,0.00857,50,38,2
0.30000,0.30000,0.00000,14.000,0.00857,-0.00857,50,32,0
0.30000,0.30000,0.00000,14.000,0.00857,0.00000,50,28,1
0.30000,0.30000,0.00000,14.000,0.00857,0.00857,50,34,0
0.30000,0.30000,0.00857,8.000,-0.00857,-0.00857,50,38,0
0.30000,0.30000,0.00857,8.000,-0.00857,0.00000,50,42,0
0.30000,0.30000,0.00857,8.000,-0.00857,0.00857,50,40,0
0.30000,0.30000,0.00857,8.000,0.00000,-0.00857,50,48,0
0.30000,0.30000,0.00857,8.000,0.00000,0.00000,50,48,0
0.30000,0.30000,0.00857,8.000,0.00000,0.00857,50,46,2
0.30000,0.30000,0.00857,8.000,0.00857,-0.00857,50,38,0
0.30000,0.30000,0.00857,8.000,0.00857,0.00000,50,42,0
0.30000,0.30000,0.00857,8.000,0.00857,0.00857,50,42,0
0.30000,0.30000,0.00857,11.000,-0.00857,-0.00857,50,36,0
0.30000,0.30000,0.00857,11.000,-0.00857,0.00000,50,34,1
0.30000,0.30000,0.00857,11.000,-0.00857,0.00857,50,35,0
